Source_File,Title
comprehensive_cwe_dictionary.csv,Private Data Structure Returned From A Public Method
comprehensive_cwe_dictionary.csv,Public Data Assigned to Private Array-Typed Field
comprehensive_cwe_dictionary.csv,Exposure of Sensitive System Information to an Unauthorized Control Sphere
comprehensive_cwe_dictionary.csv,Cloneable Class Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Serializable Class Containing Sensitive Data
comprehensive_cwe_dictionary.csv,Public Static Field Not Marked Final
comprehensive_cwe_dictionary.csv,Trust Boundary Violation
comprehensive_cwe_dictionary.csv,Deserialization of Untrusted Data
comprehensive_cwe_dictionary.csv,Embedded Malicious Code
comprehensive_cwe_dictionary.csv,Trojan Horse
comprehensive_cwe_dictionary.csv,Non-Replicating Malicious Code
comprehensive_cwe_dictionary.csv,Replicating Malicious Code (Virus or Worm)
comprehensive_cwe_dictionary.csv,Trapdoor
comprehensive_cwe_dictionary.csv,Logic/Time Bomb
comprehensive_cwe_dictionary.csv,Spyware
comprehensive_cwe_dictionary.csv,Covert Channel
comprehensive_cwe_dictionary.csv,Covert Storage Channel
comprehensive_cwe_dictionary.csv,DEPRECATED: Covert Timing Channel
comprehensive_cwe_dictionary.csv,.NET Misconfiguration: Use of Impersonation
comprehensive_cwe_dictionary.csv,Weak Password Requirements
comprehensive_cwe_dictionary.csv,Insufficiently Protected Credentials
comprehensive_cwe_dictionary.csv,Unprotected Transport of Credentials
comprehensive_cwe_dictionary.csv,Use of Cache Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Use of Web Browser Cache Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Cleartext Storage of Sensitive Information in an Environment Variable
comprehensive_cwe_dictionary.csv,Exposure of Version-Control Repository to an Unauthorized Control Sphere
comprehensive_cwe_dictionary.csv,Exposure of Core Dump File to an Unauthorized Control Sphere
comprehensive_cwe_dictionary.csv,Exposure of Access Control List Files to an Unauthorized Control Sphere
comprehensive_cwe_dictionary.csv,Exposure of Backup File to an Unauthorized Control Sphere
comprehensive_cwe_dictionary.csv,Inclusion of Sensitive Information in Test Code
comprehensive_cwe_dictionary.csv,Insertion of Sensitive Information into Log File
comprehensive_cwe_dictionary.csv,DEPRECATED: Information Exposure Through Server Log Files
comprehensive_cwe_dictionary.csv,DEPRECATED: Information Exposure Through Debug Log Files
comprehensive_cwe_dictionary.csv,Exposure of Information Through Shell Error Message
comprehensive_cwe_dictionary.csv,Servlet Runtime Error Message Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Java Runtime Error Message Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Insertion of Sensitive Information into Externally-Accessible File or Directory
comprehensive_cwe_dictionary.csv,Use of Persistent Cookies Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Inclusion of Sensitive Information in Source Code
comprehensive_cwe_dictionary.csv,Inclusion of Sensitive Information in an Include File
comprehensive_cwe_dictionary.csv,DEPRECATED: Information Exposure Through Cleanup Log Files
comprehensive_cwe_dictionary.csv,Use of Singleton Pattern Without Synchronization in a Multithreaded Context
comprehensive_cwe_dictionary.csv,Missing Standardized Error Handling Mechanism
comprehensive_cwe_dictionary.csv,DEPRECATED: Use of Dynamic Class Loading
comprehensive_cwe_dictionary.csv,Suspicious Comment
comprehensive_cwe_dictionary.csv,"Use of Hard-coded, Security-relevant Constants"
comprehensive_cwe_dictionary.csv,Exposure of Information Through Directory Listing
comprehensive_cwe_dictionary.csv,Missing Password Field Masking
comprehensive_cwe_dictionary.csv,Server-generated Error Message Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization
comprehensive_cwe_dictionary.csv,Files or Directories Accessible to External Parties
comprehensive_cwe_dictionary.csv,Command Shell in Externally Accessible Directory
comprehensive_cwe_dictionary.csv,ASP.NET Misconfiguration: Not Using Input Validation Framework
comprehensive_cwe_dictionary.csv,J2EE Misconfiguration: Plaintext Password in Configuration File
comprehensive_cwe_dictionary.csv,ASP.NET Misconfiguration: Use of Identity Impersonation
comprehensive_cwe_dictionary.csv,Use of getlogin() in Multithreaded Application
comprehensive_cwe_dictionary.csv,Use of umask() with chmod-style Argument
comprehensive_cwe_dictionary.csv,Dead Code
comprehensive_cwe_dictionary.csv,Return of Stack Variable Address
comprehensive_cwe_dictionary.csv,Assignment to Variable without Use
comprehensive_cwe_dictionary.csv,SQL Injection: Hibernate
comprehensive_cwe_dictionary.csv,Reliance on Cookies without Validation and Integrity Checking
comprehensive_cwe_dictionary.csv,Authorization Bypass Through User-Controlled SQL Primary Key
comprehensive_cwe_dictionary.csv,Unsynchronized Access to Shared Data in a Multithreaded Context
comprehensive_cwe_dictionary.csv,finalize() Method Without super.finalize()
comprehensive_cwe_dictionary.csv,Expression is Always False
comprehensive_cwe_dictionary.csv,Expression is Always True
comprehensive_cwe_dictionary.csv,Call to Thread run() instead of start()
comprehensive_cwe_dictionary.csv,Improper Following of Specification by Caller
comprehensive_cwe_dictionary.csv,EJB Bad Practices: Use of Synchronization Primitives
comprehensive_cwe_dictionary.csv,EJB Bad Practices: Use of AWT Swing
comprehensive_cwe_dictionary.csv,EJB Bad Practices: Use of Java I/O
comprehensive_cwe_dictionary.csv,EJB Bad Practices: Use of Sockets
comprehensive_cwe_dictionary.csv,EJB Bad Practices: Use of Class Loader
comprehensive_cwe_dictionary.csv,J2EE Bad Practices: Non-serializable Object Stored in Session
comprehensive_cwe_dictionary.csv,clone() Method Without super.clone()
comprehensive_cwe_dictionary.csv,Object Model Violation: Just One of Equals and Hashcode Defined
comprehensive_cwe_dictionary.csv,"Array Declared Public, Final, and Static"
comprehensive_cwe_dictionary.csv,finalize() Method Declared Public
comprehensive_cwe_dictionary.csv,Return Inside Finally Block
comprehensive_cwe_dictionary.csv,Empty Synchronized Block
comprehensive_cwe_dictionary.csv,Explicit Call to Finalize()
comprehensive_cwe_dictionary.csv,Assignment of a Fixed Address to a Pointer
comprehensive_cwe_dictionary.csv,Attempt to Access Child of a Non-structure Pointer
comprehensive_cwe_dictionary.csv,Call to Non-ubiquitous API
comprehensive_cwe_dictionary.csv,Free of Memory not on the Heap
comprehensive_cwe_dictionary.csv,Sensitive Data Storage in Improperly Locked Memory
comprehensive_cwe_dictionary.csv,DEPRECATED: Authentication Bypass Issues
comprehensive_cwe_dictionary.csv,Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created
comprehensive_cwe_dictionary.csv,J2EE Framework: Saving Unserializable Objects to Disk
comprehensive_cwe_dictionary.csv,Comparison of Object References Instead of Object Contents
comprehensive_cwe_dictionary.csv,DEPRECATED: Incorrect Semantic Object Comparison
comprehensive_cwe_dictionary.csv,Use of Wrong Operator in String Comparison
comprehensive_cwe_dictionary.csv,Use of GET Request Method With Sensitive Query Strings
comprehensive_cwe_dictionary.csv,Missing Validation of OpenSSL Certificate
comprehensive_cwe_dictionary.csv,Uncaught Exception in Servlet
comprehensive_cwe_dictionary.csv,URL Redirection to Untrusted Site ('Open Redirect')
comprehensive_cwe_dictionary.csv,Client-Side Enforcement of Server-Side Security
comprehensive_cwe_dictionary.csv,Use of Client-Side Authentication
comprehensive_cwe_dictionary.csv,Multiple Binds to the Same Port
comprehensive_cwe_dictionary.csv,Unchecked Input for Loop Condition
comprehensive_cwe_dictionary.csv,Public Static Final Field References Mutable Object
comprehensive_cwe_dictionary.csv,Struts: Non-private Field in ActionForm Class
comprehensive_cwe_dictionary.csv,Double-Checked Locking
comprehensive_cwe_dictionary.csv,Externally Controlled Reference to a Resource in Another Sphere
comprehensive_cwe_dictionary.csv,Improper Restriction of XML External Entity Reference
comprehensive_cwe_dictionary.csv,Improper Authorization of Index Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Insufficient Session Expiration
comprehensive_cwe_dictionary.csv,Sensitive Cookie in HTTPS Session Without 'Secure' Attribute
comprehensive_cwe_dictionary.csv,Inclusion of Sensitive Information in Source Code Comments
comprehensive_cwe_dictionary.csv,Incomplete Identification of Uploaded File Variables (PHP)
comprehensive_cwe_dictionary.csv,Reachable Assertion
comprehensive_cwe_dictionary.csv,Exposed Unsafe ActiveX Method
comprehensive_cwe_dictionary.csv,Dangling Database Cursor ('Cursor Injection')
comprehensive_cwe_dictionary.csv,Unverified Password Change
comprehensive_cwe_dictionary.csv,Variable Extraction Error
comprehensive_cwe_dictionary.csv,Improper Validation of Function Hook Arguments
comprehensive_cwe_dictionary.csv,Unsafe ActiveX Control Marked Safe For Scripting
comprehensive_cwe_dictionary.csv,Executable Regular Expression Error
comprehensive_cwe_dictionary.csv,Permissive Regular Expression
comprehensive_cwe_dictionary.csv,Null Byte Interaction Error (Poison Null Byte)
comprehensive_cwe_dictionary.csv,Dynamic Variable Evaluation
comprehensive_cwe_dictionary.csv,Function Call with Incorrectly Specified Arguments
comprehensive_cwe_dictionary.csv,Not Failing Securely ('Failing Open')
comprehensive_cwe_dictionary.csv,Unnecessary Complexity in Protection Mechanism (Not Using 'Economy of Mechanism')
comprehensive_cwe_dictionary.csv,Not Using Complete Mediation
comprehensive_cwe_dictionary.csv,Authorization Bypass Through User-Controlled Key
comprehensive_cwe_dictionary.csv,Weak Password Recovery Mechanism for Forgotten Password
comprehensive_cwe_dictionary.csv,Improper Restriction of Names for Files and Other Resources
comprehensive_cwe_dictionary.csv,External Control of Critical State Data
comprehensive_cwe_dictionary.csv,Improper Neutralization of Data within XPath Expressions ('XPath Injection')
comprehensive_cwe_dictionary.csv,Improper Neutralization of HTTP Headers for Scripting Syntax
comprehensive_cwe_dictionary.csv,Overly Restrictive Account Lockout Mechanism
comprehensive_cwe_dictionary.csv,Reliance on File Name or Extension of Externally-Supplied File
comprehensive_cwe_dictionary.csv,Use of Non-Canonical URL Paths for Authorization Decisions
comprehensive_cwe_dictionary.csv,Incorrect Use of Privileged APIs
comprehensive_cwe_dictionary.csv,Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking
comprehensive_cwe_dictionary.csv,Trusting HTTP Permission Methods on the Server Side
comprehensive_cwe_dictionary.csv,Exposure of WSDL File Containing Sensitive Information
comprehensive_cwe_dictionary.csv,Improper Neutralization of Data within XQuery Expressions ('XQuery Injection')
comprehensive_cwe_dictionary.csv,Improper Isolation or Compartmentalization
comprehensive_cwe_dictionary.csv,Reliance on a Single Factor in a Security Decision
comprehensive_cwe_dictionary.csv,Insufficient Psychological Acceptability
comprehensive_cwe_dictionary.csv,Reliance on Security Through Obscurity
comprehensive_cwe_dictionary.csv,Violation of Secure Design Principles
comprehensive_cwe_dictionary.csv,Improper Synchronization
comprehensive_cwe_dictionary.csv,Use of a Non-reentrant Function in a Concurrent Context
comprehensive_cwe_dictionary.csv,Improper Control of a Resource Through its Lifetime
comprehensive_cwe_dictionary.csv,Improper Initialization
comprehensive_cwe_dictionary.csv,Operation on Resource in Wrong Phase of Lifetime
comprehensive_cwe_dictionary.csv,Improper Locking
comprehensive_cwe_dictionary.csv,Exposure of Resource to Wrong Sphere
comprehensive_cwe_dictionary.csv,Incorrect Resource Transfer Between Spheres
comprehensive_cwe_dictionary.csv,Always-Incorrect Control Flow Implementation
comprehensive_cwe_dictionary.csv,Lack of Administrator Control over Security
comprehensive_cwe_dictionary.csv,Operation on a Resource after Expiration or Release
comprehensive_cwe_dictionary.csv,External Influence of Sphere Definition
comprehensive_cwe_dictionary.csv,Uncontrolled Recursion
comprehensive_cwe_dictionary.csv,Multiple Operations on Resource in Single-Operation Context
comprehensive_cwe_dictionary.csv,Use of Potentially Dangerous Function
comprehensive_cwe_dictionary.csv,Integer Overflow to Buffer Overflow
comprehensive_cwe_dictionary.csv,Incorrect Conversion between Numeric Types
comprehensive_cwe_dictionary.csv,Incorrect Calculation
comprehensive_cwe_dictionary.csv,Function Call With Incorrect Order of Arguments
comprehensive_cwe_dictionary.csv,Incorrect Provision of Specified Functionality
comprehensive_cwe_dictionary.csv,Function Call With Incorrect Number of Arguments
comprehensive_cwe_dictionary.csv,Function Call With Incorrect Argument Type
comprehensive_cwe_dictionary.csv,Function Call With Incorrectly Specified Argument Value
comprehensive_cwe_dictionary.csv,Function Call With Incorrect Variable or Reference as Argument
comprehensive_cwe_dictionary.csv,Permission Race Condition During Resource Copy
comprehensive_cwe_dictionary.csv,Unchecked Return Value to NULL Pointer Dereference
comprehensive_cwe_dictionary.csv,Insufficient Control Flow Management
comprehensive_cwe_dictionary.csv,Incomplete Denylist to Cross-Site Scripting
comprehensive_cwe_dictionary.csv,Protection Mechanism Failure
comprehensive_cwe_dictionary.csv,Use of Multiple Resources with Duplicate Identifier
comprehensive_cwe_dictionary.csv,Use of Low-Level Functionality
comprehensive_cwe_dictionary.csv,Incorrect Behavior Order
comprehensive_cwe_dictionary.csv,Incorrect Comparison
comprehensive_cwe_dictionary.csv,Execution After Redirect (EAR)
comprehensive_cwe_dictionary.csv,Improper Check or Handling of Exceptional Conditions
comprehensive_cwe_dictionary.csv,Incorrect Type Conversion or Cast
comprehensive_cwe_dictionary.csv,Incorrect Control Flow Scoping
comprehensive_cwe_dictionary.csv,Use of Incorrectly-Resolved Name or Reference
comprehensive_cwe_dictionary.csv,Improper Neutralization
comprehensive_cwe_dictionary.csv,Incorrect Ownership Assignment
comprehensive_cwe_dictionary.csv,Improper Adherence to Coding Standards
comprehensive_cwe_dictionary.csv,Incorrect Permission Assignment for Critical Resource
comprehensive_cwe_dictionary.csv,Compiler Optimization Removal or Modification of Security-critical Code
comprehensive_cwe_dictionary.csv,Exposed Dangerous Method or Function
comprehensive_cwe_dictionary.csv,Improper Check for Unusual or Exceptional Conditions
comprehensive_cwe_dictionary.csv,Improper Handling of Exceptional Conditions
comprehensive_cwe_dictionary.csv,Missing Custom Error Page
